Date/Time (PST),Battery Voltage (v),"Precipitation ("")","24 Hour Snow ("")","Total Snow Depth ("")",Temperature (deg F),Relative Humidity (%)
2018-12-31 23:00,12.96,0.0,0.451,77.84,,
2018-12-31 22:00,13.15,0.0,0.315,77.83,,
2018-12-31 21:00,13.12,0.0,0.315,78.37,,
2018-12-31 20:00,13.15,0.0,0.451,78.78,,
2018-12-31 19:00,13.47,0.0,0.308,78.21,,
2018-12-31 18:00,13.4,0.0,0.174,78.22,,
2018-12-31 17:00,13.16,0.0,0.443,78.21,,
2018-12-31 16:00,12.96,0.0,0.443,78.21,,
2018-12-31 15:00,13.62,0.0,0.308,78.75,,
2018-12-31 14:00,13.42,0.0,0.308,78.35,,
2018-12-31 13:00,13.16,0.0,0.308,78.62,,
2018-12-31 12:00,13.05,0.0,0.308,78.75,,
2018-12-31 11:00,13.08,0.0,0.308,78.75,,
2018-12-31 10:00,13.14,0.0,0.437,79.14,,
2018-12-31 09:00,13.28,0.0,0.434,79.87,,
2018-12-31 08:00,13.5,0.0,0.302,79.14,,
2018-12-31 07:00,13.19,0.0,0.301,79.94,,
2018-12-31 06:00,13.08,0.0,1.706,79.85,,
2018-12-31 05:00,13.14,0.0,1.915,79.27,,
2018-12-31 04:00,13.04,0.0,1.914,79.67,,
2018-12-31 03:00,13.15,0.0,0.573,78.47,,
2018-12-31 02:00,13.08,0.0,1.787,79.16,,
2018-12-31 01:00,13.0,0.0,1.586,78.55,,
2018-12-31 00:00,13.69,0.0,2.07,79.2,,
2018-12-30 23:00,13.22,0.01,1.948,79.51,,
2018-12-30 22:00,12.94,0.0,1.812,80.0,,
2018-12-30 21:00,13.28,0.0,2.283,79.77,,
2018-12-30 20:00,13.5,0.0,2.356,79.79,,
2018-12-30 19:00,13.44,0.0,2.356,78.58,,
2018-12-30 18:00,13.6,0.0,2.222,80.3,,
2018-12-30 17:00,13.32,0.0,2.22,80.3,,
2018-12-30 16:00,13.46,0.01,1.684,80.5,,
2018-12-30 15:00,13.18,0.0,1.281,80.5,,
2018-12-30 14:00,13.24,0.0,1.416,79.72,,
2018-12-30 13:00,13.12,0.01,46.76,79.94,,
2018-12-30 12:00,13.24,0.0,1.555,80.7,,
2018-12-30 11:00,13.01,0.0,0.744,78.58,,
2018-12-30 10:00,13.14,0.0,1.818,79.39,,
2018-12-30 09:00,13.13,0.0,1.415,81.3,,
2018-12-30 08:00,13.45,0.01,1.147,80.2,,
2018-12-30 07:00,12.98,0.0,1.012,79.52,,
2018-12-30 06:00,13.04,0.0,0.341,79.72,,
2018-12-30 05:00,13.23,0.0,0.341,80.6,,
2018-12-30 04:00,13.74,0.0,10.15,79.66,,
2018-12-30 03:00,13.01,0.0,9.48,79.92,,
2018-12-30 02:00,12.96,0.01,8.67,80.8,,
2018-12-30 01:00,13.07,0.0,8.13,79.66,,
2018-12-30 00:00,13.03,0.01,8.14,80.5,,
2018-12-29 23:00,12.97,0.0,8.68,79.14,,
2018-12-29 22:00,13.42,0.02,8.81,78.75,,
2018-12-29 21:00,13.48,0.01,7.542,79.17,,
2018-12-29 20:00,13.09,0.02,7.209,76.89,,
2018-12-29 19:00,13.24,0.02,6.005,76.64,,
2018-12-29 18:00,13.36,0.02,5.736,77.04,,
2018-12-29 17:00,13.29,0.02,4.528,75.3,,
2018-12-29 16:00,13.31,0.03,2.648,75.43,,
2018-12-29 15:00,13.02,0.01,1.708,72.75,,
2018-12-29 14:00,13.27,0.05,0.365,73.42,,
2018-12-29 13:00,13.11,0.08,0.371,73.3,,
2018-12-29 12:00,13.12,0.04,0.507,73.44,,
2018-12-29 11:00,12.97,0.05,0.373,73.84,,
2018-12-29 10:00,13.14,0.07,0.507,73.84,,
2018-12-29 09:00,13.08,0.05,0.507,73.58,,
2018-12-29 08:00,13.08,0.06,0.507,74.78,,
2018-12-29 07:00,13.16,0.1,0.373,75.05,,
2018-12-29 06:00,12.96,0.13,0.507,75.05,,
2018-12-29 05:00,12.96,0.15,0.506,75.32,,
2018-12-29 04:00,13.62,0.16,4.533,75.72,,
2018-12-29 03:00,13.0,0.08,4.533,76.12,,
2018-12-29 02:00,13.04,0.05,4.664,76.11,,
2018-12-29 01:00,13.1,0.03,4.662,76.37,,
2018-12-29 00:00,12.98,0.01,4.528,76.37,,
2018-12-28 23:00,12.97,0.02,4.392,75.7,,
2018-12-28 22:00,13.27,0.02,3.721,75.7,,
2018-12-28 21:00,13.01,0.01,3.582,75.14,,
2018-12-28 20:00,13.09,0.01,3.58,75.41,,
2018-12-28 19:00,13.07,0.01,3.176,75.47,,
2018-12-28 18:00,13.43,0.0,2.901,75.18,,
2018-12-28 17:00,12.98,0.01,2.364,74.85,,
2018-12-28 16:00,13.01,0.0,1.425,73.71,,
2018-12-28 15:00,12.99,0.02,0.89,72.3,,
2018-12-28 14:00,13.12,0.0,1.29,73.1,,
2018-12-28 13:00,13.16,0.01,1.022,72.43,,
2018-12-28 12:00,13.06,0.01,1.02,72.96,,
2018-12-28 11:00,13.05,0.0,0.752,72.16,,
2018-12-28 10:00,13.1,0.0,0.619,71.9,,
2018-12-28 09:00,13.02,0.0,0.482,67.45,,
2018-12-28 08:00,13.44,0.0,0.343,67.91,,
2018-12-28 07:00,13.73,0.0,0.341,68.64,,
2018-12-28 06:00,13.04,0.0,0.474,72.8,,
2018-12-28 05:00,12.99,0.0,0.339,72.93,,
2018-12-28 04:00,12.98,0.0,0.471,73.2,,
2018-12-28 03:00,12.96,0.0,0.461,73.43,,
2018-12-28 02:00,12.97,0.0,0.333,73.72,,
2018-12-28 01:00,13.02,0.0,0.325,70.87,,
2018-12-28 00:00,13.07,0.0,0.324,69.66,,
2018-12-27 23:00,13.05,0.0,0.32,71.26,,
2018-12-27 22:00,13.38,0.0,0.383,70.04,,
2018-12-27 21:00,13.28,0.01,0.447,72.98,,
2018-12-27 20:00,13.09,0.0,0.457,73.96,,
2018-12-27 19:00,13.39,0.01,0.459,73.96,,
2018-12-27 18:00,13.16,0.01,0.392,73.96,,
2018-12-27 17:00,13.21,0.0,0.461,74.24,,
2018-12-27 16:00,13.1,0.0,0.339,74.34,,
2018-12-27 15:00,13.0,0.0,0.341,73.34,,
2018-12-27 14:00,13.44,0.0,0.408,72.8,,
2018-12-27 13:00,13.12,0.0,0.341,74.01,,
2018-12-27 12:00,13.1,0.0,0.341,73.14,,
2018-12-27 11:00,13.11,0.0,0.341,72.94,,
2018-12-27 10:00,13.63,0.0,0.34,73.61,,
2018-12-27 09:00,13.96,0.0,0.339,74.95,,
2018-12-27 08:00,13.21,0.03,0.341,74.55,,
2018-12-27 07:00,13.06,0.0,0.34,74.35,,
2018-12-27 06:00,12.96,0.0,0.339,74.01,,
2018-12-27 05:00,13.06,0.0,0.475,74.82,,
2018-12-27 04:00,12.96,0.0,4.773,75.62,,
2018-12-27 03:00,12.96,0.0,4.909,74.15,,
2018-12-27 02:00,13.61,0.01,4.909,75.89,,
2018-12-27 01:00,13.07,0.0,4.506,74.82,,
2018-12-27 00:00,13.0,0.01,4.774,75.76,,
2018-12-26 23:00,13.11,0.0,4.774,75.69,,
2018-12-26 22:00,13.46,0.0,4.506,75.09,,
2018-12-26 21:00,13.23,0.0,3.028,74.15,,
2018-12-26 20:00,13.09,0.0,3.026,74.28,,
2018-12-26 19:00,13.01,0.0,4.494,74.11,,
2018-12-26 18:00,13.09,0.0,4.765,74.92,,
2018-12-26 17:00,13.05,0.0,4.763,75.45,,
2018-12-26 16:00,13.2,0.0,4.76,73.16,,
2018-12-26 15:00,12.98,0.0,4.764,74.51,,
2018-12-26 14:00,13.08,0.0,4.764,75.99,,
2018-12-26 13:00,13.16,0.0,4.894,76.25,,
2018-12-26 12:00,13.04,0.0,4.625,75.31,,
2018-12-26 11:00,13.34,0.03,30.97,74.57,,
2018-12-26 10:00,13.08,0.0,31.1,73.36,,
2018-12-26 09:00,13.25,0.0,31.24,72.22,,
2018-12-26 08:00,12.96,0.0,31.17,71.88,,
2018-12-26 07:00,13.46,0.0,30.43,70.6,,
2018-12-26 06:00,13.0,0.0,31.24,71.41,,
2018-12-26 05:00,12.99,0.0,31.24,71.81,,
2018-12-26 04:00,13.0,0.0,31.24,71.54,,
2018-12-26 03:00,12.96,0.0,31.24,71.95,,
2018-12-26 02:00,13.04,0.0,31.24,71.95,,
2018-12-26 01:00,13.07,0.0,31.24,71.95,,
2018-12-26 00:00,13.04,0.0,31.24,72.08,,
2018-12-25 23:00,13.02,0.0,31.17,72.22,,
2018-12-25 22:00,13.31,0.0,30.43,72.22,,
2018-12-25 21:00,13.22,0.0,0.332,72.51,,
2018-12-25 20:00,13.18,0.0,0.337,72.66,,
2018-12-25 19:00,13.12,0.0,0.339,72.8,,
2018-12-25 18:00,13.13,0.0,0.34,72.8,,
2018-12-25 17:00,13.11,0.0,0.34,72.8,,
2018-12-25 16:00,13.14,0.0,0.341,72.8,,
2018-12-25 15:00,13.39,0.0,0.341,72.94,,
2018-12-25 14:00,13.1,0.0,0.341,73.07,,
2018-12-25 13:00,13.11,0.0,0.341,73.07,,
2018-12-25 12:00,13.07,0.0,0.327,72.63,,
2018-12-25 11:00,13.2,0.0,30.7,73.16,,
2018-12-25 10:00,13.14,0.0,30.43,73.25,,
2018-12-25 09:00,13.07,0.0,0.333,72.64,,
2018-12-25 08:00,13.87,0.0,0.324,73.16,,
2018-12-25 07:00,13.04,0.0,0.459,72.48,,
2018-12-25 06:00,13.06,0.0,0.324,72.75,,
2018-12-25 05:00,12.97,0.0,0.452,73.81,,
2018-12-25 04:00,13.2,0.0,0.19,72.89,,
2018-12-25 03:00,13.3,0.0,0.316,73.53,,
2018-12-25 02:00,13.3,0.0,0.309,73.11,,
2018-12-25 01:00,13.03,0.0,0.178,73.39,,
2018-12-25 00:00,13.24,0.0,0.183,73.0,,
2018-12-24 23:00,13.56,0.0,0.454,74.35,,
2018-12-24 22:00,13.3,0.0,0.185,73.95,,
2018-12-24 21:00,13.17,0.0,0.459,73.69,,
2018-12-24 20:00,13.22,0.0,0.324,72.48,,
2018-12-24 19:00,13.17,0.0,0.19,72.35,,
2018-12-24 18:00,13.07,0.0,0.324,73.36,,
2018-12-24 17:00,13.27,0.0,0.056,73.96,,
2018-12-24 16:00,13.13,0.0,0.328,74.11,,
2018-12-24 15:00,13.37,0.0,0.341,74.01,,
2018-12-24 14:00,13.26,0.0,0.341,74.42,,
2018-12-24 13:00,13.61,0.0,0.475,74.69,,
2018-12-24 12:00,13.14,0.0,0.342,74.56,,
2018-12-24 11:00,13.27,0.0,0.214,74.84,,
2018-12-24 10:00,13.51,0.0,0.344,74.03,,
2018-12-24 09:00,13.18,0.0,0.28,72.69,,
2018-12-24 08:00,13.01,0.0,0.482,73.5,,
2018-12-24 07:00,12.96,0.0,0.348,73.23,,
2018-12-24 06:00,13.04,0.0,0.349,220.5,,
2018-12-24 05:00,13.67,0.0,0.416,73.5,,
2018-12-24 04:00,13.08,0.0,6.663,73.91,,
2018-12-24 03:00,13.07,0.0,6.529,73.77,,
2018-12-24 02:00,13.03,0.0,6.127,74.58,,
2018-12-24 01:00,13.1,0.0,5.723,74.71,,
2018-12-24 00:00,13.14,0.0,46.76,74.44,,
2018-12-23 23:00,13.0,0.0,7.471,75.52,,
2018-12-23 22:00,13.49,0.0,7.2,72.69,,
2018-12-23 21:00,13.76,0.0,7.065,75.78,,
2018-12-23 20:00,13.77,0.0,46.76,75.25,,
2018-12-23 19:00,13.3,0.01,6.259,75.65,,
2018-12-23 18:00,13.21,0.0,7.605,77.27,,
2018-12-23 17:00,13.08,0.0,7.541,76.54,,
2018-12-23 16:00,13.21,0.0,7.072,77.29,,
2018-12-23 15:00,13.04,0.0,6.804,76.55,,
2018-12-23 14:00,13.21,0.01,5.599,76.16,,
2018-12-23 13:00,13.01,0.0,5.999,75.28,,
2018-12-23 12:00,13.27,0.0,5.662,74.6,,
2018-12-23 11:00,13.17,0.0,5.722,73.64,,
2018-12-23 10:00,13.12,0.0,2.834,72.29,,
2018-12-23 09:00,13.12,0.0,3.163,72.13,,
2018-12-23 08:00,13.15,0.0,2.615,71.29,,
2018-12-23 07:00,13.08,0.0,1.805,70.27,,
2018-12-23 06:00,12.97,0.0,1.002,70.08,,
2018-12-23 05:00,13.28,0.0,0.4,69.96,,
2018-12-23 04:00,13.53,0.0,0.732,70.75,,
2018-12-23 03:00,13.07,0.0,1.938,70.07,,
2018-12-23 02:00,13.18,0.0,2.072,68.86,,
2018-12-23 01:00,13.15,0.0,2.206,70.0,,
2018-12-23 00:00,13.14,0.0,2.206,70.33,,
2018-12-22 23:00,13.12,0.0,2.208,69.13,,
2018-12-22 22:00,13.42,0.0,2.139,67.04,,
2018-12-22 21:00,13.35,0.0,0.66,68.59,,
2018-12-22 20:00,13.22,0.0,1.534,68.99,,
2018-12-22 19:00,13.32,0.0,1.198,69.26,,
2018-12-22 18:00,13.4,0.0,0.324,68.05,,
2018-12-22 17:00,13.26,0.0,0.324,68.12,,
2018-12-22 16:00,14.07,0.0,0.331,68.94,,
2018-12-22 15:00,13.21,0.0,0.336,68.49,,
2018-12-22 14:00,13.3,0.0,0.206,68.77,,
2018-12-22 13:00,13.05,0.0,0.341,68.57,,
2018-12-22 12:00,13.16,0.0,0.34,68.5,,
2018-12-22 11:00,13.04,0.0,0.329,68.47,,
2018-12-22 10:00,13.06,0.0,0.325,68.59,,
2018-12-22 09:00,13.18,0.0,0.324,68.59,,
2018-12-22 08:00,13.47,0.0,0.324,67.24,,
2018-12-22 07:00,13.1,0.0,0.324,68.65,,
2018-12-22 06:00,13.06,0.0,0.318,67.63,,
2018-12-22 05:00,13.06,0.0,0.19,68.32,,
2018-12-22 04:00,13.11,0.0,0.453,68.97,,
2018-12-22 03:00,13.21,0.0,0.319,67.49,,
2018-12-22 02:00,13.09,0.0,0.459,70.47,,
2018-12-22 01:00,13.06,0.0,0.33,67.8,,
2018-12-22 00:00,13.92,0.0,0.331,68.88,,
2018-12-21 23:00,13.42,0.0,0.325,69.39,,
2018-12-21 22:00,13.21,0.0,0.324,69.8,,
2018-12-21 21:00,13.56,0.0,0.324,69.8,,
2018-12-21 20:00,13.31,0.0,0.324,70.07,,
2018-12-21 19:00,13.45,0.0,0.324,70.47,,
2018-12-21 18:00,13.47,0.0,0.324,70.4,,
2018-12-21 17:00,13.93,0.0,0.459,70.6,,
2018-12-21 16:00,14.02,0.0,0.339,70.78,,
2018-12-21 15:00,13.07,0.0,0.339,69.57,,
2018-12-21 14:00,13.29,0.0,0.341,69.85,,
2018-12-21 13:00,13.3,0.0,0.341,71.06,,
2018-12-21 12:00,13.16,0.0,0.341,70.92,,
2018-12-21 11:00,13.03,0.01,0.341,70.92,,
2018-12-21 10:00,13.07,0.01,0.335,71.04,,
2018-12-21 09:00,13.34,0.0,0.194,71.15,,
2018-12-21 08:00,13.69,0.01,0.326,71.15,,
2018-12-21 07:00,13.2,0.0,0.328,72.36,,
2018-12-21 06:00,13.18,0.0,0.332,73.18,,
2018-12-21 05:00,13.21,0.01,0.266,72.65,,
2018-12-21 04:00,13.2,0.0,3.559,72.92,,
2018-12-21 03:00,13.08,0.01,3.966,73.6,,
2018-12-21 02:00,13.02,0.02,3.431,72.94,,
2018-12-21 01:00,12.94,0.01,3.296,72.8,,
2018-12-21 00:00,13.07,0.05,2.893,71.73,,
2018-12-20 23:00,13.35,0.02,1.953,72.67,,
2018-12-20 22:00,13.14,0.01,3.296,73.48,,
2018-12-20 21:00,13.37,0.03,3.304,73.23,,
2018-12-20 20:00,13.29,0.04,2.028,71.62,,
2018-12-20 19:00,13.04,0.06,1.289,70.28,,
2018-12-20 18:00,13.23,0.02,1.289,70.81,,
2018-12-20 17:00,13.34,0.05,1.027,71.64,,
2018-12-20 16:00,13.15,0.04,0.899,70.99,,
2018-12-20 15:00,13.1,0.01,1.038,70.6,,
2018-12-20 14:00,13.16,0.09,1.044,70.76,,
2018-12-20 13:00,13.3,0.14,1.04,71.95,,
2018-12-20 12:00,13.22,0.14,0.901,71.8,,
2018-12-20 11:00,13.43,0.03,0.625,70.17,,
2018-12-20 10:00,13.09,0.01,0.488,70.83,,
2018-12-20 09:00,13.17,0.0,0.49,70.57,,
2018-12-20 08:00,12.98,0.01,0.218,67.87,,
2018-12-20 07:00,13.98,0.0,0.349,70.01,,
2018-12-20 06:00,12.99,0.0,0.349,69.61,,
2018-12-20 05:00,12.97,0.0,0.353,69.35,,
2018-12-20 04:00,13.11,0.01,1.424,70.15,,
2018-12-20 03:00,12.98,0.0,1.289,69.61,,
2018-12-20 02:00,13.33,0.01,1.424,70.82,,
2018-12-20 01:00,12.96,0.01,1.425,70.96,,
2018-12-20 00:00,13.33,0.01,1.425,72.1,,
2018-12-19 23:00,13.18,0.0,1.356,71.22,,
2018-12-19 22:00,13.01,0.0,1.425,71.15,,
2018-12-19 21:00,12.99,0.0,1.423,71.75,,
2018-12-19 20:00,13.16,0.0,1.423,71.89,,
2018-12-19 19:00,13.05,0.0,1.425,72.16,,
2018-12-19 18:00,13.31,0.0,1.424,72.43,,
2018-12-19 17:00,13.19,0.0,1.559,72.57,,
2018-12-19 16:00,13.38,0.0,1.431,73.26,,
2018-12-19 15:00,13.54,0.0,1.439,72.48,,
2018-12-19 14:00,13.38,0.0,1.439,72.48,,
2018-12-19 13:00,13.72,0.01,1.437,70.99,,
2018-12-19 12:00,13.63,0.06,1.439,73.55,,
2018-12-19 11:00,13.2,0.03,1.431,73.26,,
2018-12-19 10:00,13.21,0.02,1.562,74.39,,
2018-12-19 09:00,13.33,0.02,1.692,71.89,,
2018-12-19 08:00,12.97,0.02,1.559,74.04,,
2018-12-19 07:00,13.02,0.03,0.214,73.03,,
2018-12-19 06:00,13.07,0.05,0.617,73.37,,
2018-12-19 05:00,13.0,0.05,0.214,73.37,,
2018-12-19 04:00,12.98,0.06,12.3,73.77,,
2018-12-19 03:00,12.98,0.05,12.04,72.29,,
2018-12-19 02:00,13.0,0.05,11.63,72.83,,
2018-12-19 01:00,13.03,0.03,10.69,70.95,,
2018-12-19 00:00,13.02,0.05,10.43,72.99,,
2018-12-18 23:00,13.39,0.05,10.16,70.17,,
2018-12-18 22:00,13.51,0.08,10.03,73.12,,
2018-12-18 21:00,13.29,0.08,10.16,72.45,,
2018-12-18 20:00,13.38,0.09,10.23,71.51,,
2018-12-18 19:00,13.63,0.08,8.95,69.63,,
2018-12-18 18:00,13.46,0.08,8.68,70.71,,
2018-12-18 17:00,13.3,0.05,8.68,66.0,,
2018-12-18 16:00,13.09,0.08,9.22,70.84,,
2018-12-18 15:00,13.18,0.06,7.611,68.5,,
2018-12-18 14:00,13.32,0.07,6.811,70.19,,
2018-12-18 13:00,13.19,0.04,6.408,69.39,,
2018-12-18 12:00,13.27,0.03,6.811,69.66,,
2018-12-18 11:00,13.22,0.04,6.273,68.99,,
2018-12-18 10:00,13.33,0.03,5.736,68.72,,
2018-12-18 09:00,13.71,0.1,5.869,69.25,,
2018-12-18 08:00,14.05,0.08,5.595,65.6,,
2018-12-18 07:00,13.33,0.12,4.247,67.47,,
2018-12-18 06:00,13.06,0.17,2.834,65.84,,
2018-12-18 05:00,13.1,0.08,1.289,63.02,,
2018-12-18 04:00,12.99,0.08,0.35,63.83,,
2018-12-18 03:00,13.0,0.09,7.066,61.68,,
2018-12-18 02:00,13.22,0.12,7.335,61.55,,
2018-12-18 01:00,13.16,0.12,6.461,59.26,,
2018-12-18 00:00,13.02,0.09,5.32,59.67,,
2018-12-17 23:00,13.42,0.08,3.039,56.12,,
2018-12-17 22:00,13.25,0.09,2.634,56.71,,
2018-12-17 21:00,13.4,0.03,1.693,55.37,,
2018-12-17 20:00,13.3,0.04,1.028,54.45,,
2018-12-17 19:00,13.78,0.01,0.625,55.26,,
2018-12-17 18:00,13.42,0.0,0.222,53.11,,
2018-12-17 17:00,13.44,0.0,0.357,54.19,,
2018-12-17 16:00,13.34,0.0,0.226,53.8,,
2018-12-17 15:00,13.33,0.0,0.23,54.82,,
2018-12-17 14:00,13.73,0.0,0.305,53.7,,
2018-12-17 13:00,13.51,0.0,0.104,54.64,,
2018-12-17 12:00,13.46,0.0,0.101,53.29,,
2018-12-17 11:00,13.33,0.0,0.236,53.7,,
2018-12-17 10:00,13.58,0.0,0.23,53.54,,
2018-12-17 09:00,13.08,0.0,0.222,54.59,,
2018-12-17 08:00,12.99,0.0,0.351,52.29,,
2018-12-17 07:00,13.0,0.0,0.349,55.23,,
2018-12-17 06:00,12.99,0.0,0.355,55.25,,
2018-12-17 05:00,13.1,0.01,0.491,55.8,,
2018-12-17 04:00,13.08,0.0,2.373,53.92,,
2018-12-17 03:00,13.32,0.01,2.446,56.09,,
2018-12-17 02:00,13.05,0.0,2.445,56.49,,
2018-12-17 01:00,12.95,0.0,2.379,55.29,,
2018-12-17 00:00,13.32,0.01,2.249,55.98,,
2018-12-16 23:00,13.15,0.03,2.245,55.56,,
2018-12-16 22:00,13.11,0.03,1.702,55.6,,
2018-12-16 21:00,13.1,0.01,1.767,54.05,,
2018-12-16 20:00,12.96,0.0,-0.72,54.85,,
2018-12-16 19:00,13.18,0.0,0.221,55.59,,
2018-12-16 18:00,13.2,0.01,0.625,54.59,,
2018-12-16 17:00,13.13,0.01,0.894,55.26,,
2018-12-16 16:00,13.0,0.01,1.027,55.79,,
2018-12-16 15:00,13.3,0.0,0.623,54.44,,
2018-12-16 14:00,13.18,0.0,0.625,51.77,,
2018-12-16 13:00,13.38,0.01,0.489,54.85,,
2018-12-16 12:00,13.21,0.0,0.888,55.37,,
2018-12-16 11:00,13.17,0.04,1.021,55.37,,
2018-12-16 10:00,13.16,0.0,1.02,55.43,,
2018-12-16 09:00,13.06,0.01,0.886,52.95,,
2018-12-16 08:00,13.03,0.01,1.019,55.36,,
2018-12-16 07:00,13.45,0.03,0.416,55.1,,
2018-12-16 06:00,13.86,0.03,0.147,54.76,,
2018-12-16 05:00,13.83,0.04,2.9,52.47,,
2018-12-16 04:00,12.97,0.04,2.494,53.34,,
2018-12-16 03:00,12.97,0.03,2.093,51.93,,
2018-12-16 02:00,12.98,0.03,1.818,47.01,,
2018-12-16 01:00,12.95,0.01,0.744,50.5,,
2018-12-16 00:00,13.38,0.02,1.08,51.71,,
2018-12-15 23:00,13.08,0.01,0.878,53.05,,
2018-12-15 22:00,13.5,0.01,0.676,52.65,,
2018-12-15 21:00,13.53,0.0,0.744,53.19,,
2018-12-15 20:00,12.94,0.0,0.676,51.58,,
2018-12-15 19:00,13.01,0.0,0.609,52.25,,
2018-12-15 18:00,13.13,0.0,0.342,52.12,,
2018-12-15 17:00,13.12,0.0,0.341,52.25,,
2018-12-15 16:00,13.11,0.0,0.345,52.67,,
2018-12-15 15:00,13.06,0.0,0.349,52.54,,
2018-12-15 14:00,13.29,0.0,0.349,52.68,,
2018-12-15 13:00,12.95,0.0,0.273,52.65,,
2018-12-15 12:00,13.0,0.0,0.341,52.52,,
2018-12-15 11:00,13.08,0.0,0.342,52.52,,
2018-12-15 10:00,13.16,0.01,0.273,52.25,,
2018-12-15 09:00,13.23,0.0,0.475,51.98,,
2018-12-15 08:00,13.25,0.01,0.341,51.71,,
2018-12-15 07:00,13.04,0.02,0.341,52.11,,
2018-12-15 06:00,13.05,0.01,0.341,51.84,,
2018-12-15 05:00,13.76,0.01,0.341,51.11,,
2018-12-15 04:00,13.04,0.01,46.76,53.86,,
2018-12-15 03:00,13.04,0.01,-0.063,53.73,,
2018-12-15 02:00,12.96,0.0,0.475,52.78,,
2018-12-15 01:00,13.36,0.01,0.744,54.06,,
2018-12-15 00:00,12.96,0.02,0.479,52.93,,
2018-12-14 23:00,13.19,0.05,-0.054,52.28,,
2018-12-14 22:00,13.55,0.04,0.483,52.41,,
2018-12-14 21:00,13.41,0.02,0.752,52.41,,
2018-12-14 20:00,13.01,0.03,0.486,51.61,,
2018-12-14 19:00,13.13,0.01,0.478,51.05,,
2018-12-14 18:00,13.0,0.0,0.612,51.99,,
2018-12-14 17:00,13.48,0.0,0.617,52.14,,
2018-12-14 16:00,13.51,0.0,0.349,51.81,,
2018-12-14 15:00,13.11,0.0,0.281,52.41,,
2018-12-14 14:00,12.99,0.0,0.349,52.14,,
2018-12-14 13:00,13.01,0.0,0.349,52.14,,
2018-12-14 12:00,13.02,0.0,0.215,52.41,,
2018-12-14 11:00,13.04,0.0,0.35,52.68,,
2018-12-14 10:00,13.02,0.0,0.215,52.41,,
2018-12-14 09:00,13.59,0.0,0.282,52.95,,
2018-12-14 08:00,13.84,0.0,0.353,52.83,,
2018-12-14 07:00,13.08,0.0,0.356,53.24,,
2018-12-14 06:00,13.04,0.0,0.222,52.98,,
2018-12-14 05:00,13.05,0.0,0.357,53.65,,
2018-12-14 04:00,13.09,0.0,3.448,53.52,,
2018-12-14 03:00,12.94,0.0,3.453,53.81,,
2018-12-14 02:00,12.96,0.0,3.453,53.81,,
2018-12-14 01:00,13.16,0.0,3.461,53.97,,
2018-12-14 00:00,13.76,0.0,3.453,54.41,,
2018-12-13 23:00,13.19,0.0,3.453,54.08,,
2018-12-13 22:00,13.55,0.0,3.52,54.89,,
2018-12-13 21:00,13.25,0.0,3.66,54.9,,
2018-12-13 20:00,13.21,0.0,3.594,55.72,,
2018-12-13 19:00,13.63,0.0,3.46,55.58,,
2018-12-13 18:00,13.16,0.04,3.459,56.38,,
2018-12-13 17:00,13.11,0.03,3.728,56.65,,
2018-12-13 16:00,13.09,0.01,3.997,56.99,,
2018-12-13 15:00,13.29,0.02,4.266,58.0,,
2018-12-13 14:00,13.46,0.02,4.266,57.6,,
2018-12-13 13:00,13.02,0.01,3.053,54.09,,
2018-12-13 12:00,13.19,0.03,2.514,56.9,,
2018-12-13 11:00,13.43,0.03,3.186,57.58,,
2018-12-13 10:00,13.29,0.03,3.185,58.24,,
2018-12-13 09:00,13.16,0.05,1.305,57.57,,
2018-12-13 08:00,13.0,0.06,1.64,57.57,,
2018-12-13 07:00,13.06,0.15,1.976,57.17,,
2018-12-13 06:00,13.03,0.1,1.436,56.89,,
2018-12-13 05:00,13.18,0.12,0.496,56.35,,
2018-12-13 04:00,13.25,0.1,9.09,54.86,,
2018-12-13 03:00,13.27,0.13,8.55,54.32,,
2018-12-13 02:00,13.26,0.1,5.729,52.04,,
2018-12-13 01:00,13.37,0.07,6.399,52.3,,
2018-12-13 00:00,13.37,0.08,4.784,49.13,,
2018-12-12 23:00,13.74,0.05,4.381,51.21,,
2018-12-12 22:00,13.48,0.07,2.836,48.66,,
2018-12-12 21:00,13.43,0.06,1.961,50.67,,
2018-12-12 20:00,13.38,0.03,0.887,48.79,,
2018-12-12 19:00,13.46,0.03,1.357,49.73,,
2018-12-12 18:00,13.44,0.03,0.886,47.84,,
2018-12-12 17:00,13.38,0.02,-0.86,48.51,,
2018-12-12 16:00,13.16,0.01,0.617,49.25,,
2018-12-12 15:00,13.46,0.0,1.02,49.86,,
2018-12-12 14:00,13.6,0.02,-0.187,49.73,,
2018-12-12 13:00,13.38,0.01,-1.261,49.87,,
2018-12-12 12:00,13.47,0.01,1.02,49.59,,
2018-12-12 11:00,13.33,0.0,1.02,49.86,,
2018-12-12 10:00,13.04,0.01,1.014,48.76,,
2018-12-12 09:00,12.95,0.04,0.206,50.23,,
2018-12-12 08:00,13.21,0.01,-0.466,49.43,,
2018-12-12 07:00,13.05,0.01,0.744,49.69,,
2018-12-12 06:00,13.08,0.02,1.415,50.03,,
2018-12-12 05:00,13.26,0.06,0.884,50.72,,
2018-12-12 04:00,13.2,0.09,17.95,48.92,,
2018-12-12 03:00,13.25,0.07,17.41,49.93,,
2018-12-12 02:00,13.3,0.02,17.14,47.04,,
2018-12-12 01:00,13.46,0.04,17.01,49.59,,
2018-12-12 00:00,13.3,0.05,16.47,48.65,,
